Avrora [Beta 1.7.117] - (c) 2003-2007 UCLA Compilers Group

Loading ../bin/aot.elf...OK
=={ Simulation events }=======================================================
Node          Time   Event
------------------------------------------------------------------------------
   0          2473  [avrora.c-print] 1 0000
   0        838541  [avrora.c-print] 11      emit | push/pop optimized
   0        843441  [avrora.c-print] 11      emit | push/pop optimized
   0        848501  [avrora.c-print] 11      emit | [LOOP nil]
   0        852795  [avrora.c-print] 11      emit | [LOCAL.GET 4]
   0        857560  [avrora.c-print] 11      emit | Ld R22. from local[4]
   0        860604  [avrora.c-print] 11      emit | push32
   0        863604  [avrora.c-print] 11      emit | s: 1
   0        868128  [avrora.c-print] 11      emit | [I32.CONST 16]
   0        872325  [avrora.c-print] 11      emit | load 16 to R22.
   0        875291  [avrora.c-print] 11      emit | push32
   0        878289  [avrora.c-print] 11      emit | s: 2
   0        883799  [avrora.c-print] 11      emit | [I32.Shl | I32ShrS | I32ShrU]
   0        889234  [avrora.c-print] 11      emit | [LOCAL.SET 5]
   0        892948  [avrora.c-print] 11      emit | pop32 to R22...
   0        898300  [avrora.c-print] 11      emit | Store R22... to local[8]
   0        901433  [avrora.c-print] 11      emit | s: 0
   0        905672  [avrora.c-print] 11      emit | [LOCAL.GET 1]
   0        910684  [avrora.c-print] 11      emit | Ld R22. from param[20]
   0        913731  [avrora.c-print] 11      emit | push32
   0        916731  [avrora.c-print] 11      emit | s: 1
   0        921102  [avrora.c-print] 11      emit | [I32.Load 0]
   0        925410  [avrora.c-print] 11      emit | pop32 offset to R22.
   0        930933  [avrora.c-print] 11      emit | [LOCAL.TEE 4]
   0        934647  [avrora.c-print] 11      emit | pop32 to R22...
   0        939999  [avrora.c-print] 11      emit | Store R22... to local[4]
   0        943043  [avrora.c-print] 11      emit | push32
   0        947517  [avrora.c-print] 11      emit | [LOCAL.GET 5]
   0        952282  [avrora.c-print] 11      emit | Ld R22. from local[8]
   0        955326  [avrora.c-print] 11      emit | push32
   0        958326  [avrora.c-print] 11      emit | s: 2
   0        962850  [avrora.c-print] 11      emit | [I32.CONST 16]
   0        967047  [avrora.c-print] 11      emit | load 16 to R22.
   0        970013  [avrora.c-print] 11      emit | push32
   0        976117  [avrora.c-print] 11      emit | push/pop optimized
   0        981175  [avrora.c-print] 11      emit | push/pop optimized
   0       1071699  [avrora.c-print] 11      emit | s: 3
   0       1077209  [avrora.c-print] 11      emit | [I32.Shl | I32ShrS | I32ShrU]
   0       1082570  [avrora.c-print] 11      emit | [LOCAL.GET 3]
   0       1087335  [avrora.c-print] 11      emit | Ld R22. from local[0]
   0       1090379  [avrora.c-print] 11      emit | push32
   0       1093379  [avrora.c-print] 11      emit | s: 3
   0       1097903  [avrora.c-print] 11      emit | [I32.CONST 12]
   0       1102100  [avrora.c-print] 11      emit | load 12 to R22.
   0       1105066  [avrora.c-print] 11      emit | push32
   0       1108064  [avrora.c-print] 11      emit | s: 4
   0       1111254  [avrora.c-print] 11      emit | [I32.ADD]
   0       1114736  [avrora.c-print] 11      emit | pop32 to R22.
   0       1118457  [avrora.c-print] 11      emit | pop32 to R18.
   0       1123454  [avrora.c-print] 11      emit | add32 R22. = R22. + R18.
   0       1126428  [avrora.c-print] 11      emit | push32
   0       1129426  [avrora.c-print] 11      emit | s: 3
   0       1133659  [avrora.c-print] 11      emit | [LOCAL.GET 3]
   0       1138424  [avrora.c-print] 11      emit | Ld R22. from local[0]
   0       1141468  [avrora.c-print] 11      emit | push32
   0       1144468  [avrora.c-print] 11      emit | s: 4
   0       1148992  [avrora.c-print] 11      emit | [I32.CONST 11]
   0       1153189  [avrora.c-print] 11      emit | load 11 to R22.
   0       1156155  [avrora.c-print] 11      emit | push32
   0       1159153  [avrora.c-print] 11      emit | s: 5
   0       1162343  [avrora.c-print] 11      emit | [I32.ADD]
   0       1165825  [avrora.c-print] 11      emit | pop32 to R22.
   0       1169546  [avrora.c-print] 11      emit | pop32 to R18.
   0       1174543  [avrora.c-print] 11      emit | add32 R22. = R22. + R18.
   0       1177517  [avrora.c-print] 11      emit | push32
   0       1180515  [avrora.c-print] 11      emit | s: 4
   0       1184812  [avrora.c-print] 11      emit | [CALL 6]
   0       1188404  [avrora.c-print] 11      emit | call func f3
   0       1191212  [avrora.c-print] 11      emit | drop32
   0       1194160  [avrora.c-print] 11      emit | drop32
   0       1197108  [avrora.c-print] 11      emit | drop32
   0       1203157  [avrora.c-print] 11      emit | push/pop optimized
   0       1208365  [avrora.c-print] 11      emit | push/pop optimized
   0       1213095  [avrora.c-print] 11      emit | drop32
   0       1216135  [avrora.c-print] 11      emit | s: 0
   0       1220375  [avrora.c-print] 11      emit | [LOCAL.GET 1]
   0       1225387  [avrora.c-print] 11      emit | Ld R22. from param[20]
   0       1228434  [avrora.c-print] 11      emit | push32
   0       1231434  [avrora.c-print] 11      emit | s: 1
   0       1235718  [avrora.c-print] 11      emit | [I32.CONST 2]
   0       1239675  [avrora.c-print] 11      emit | load 2 to R22.
   0       1242641  [avrora.c-print] 11      emit | push32
   0       1245639  [avrora.c-print] 11      emit | s: 2
   0       1248829  [avrora.c-print] 11      emit | [I32.ADD]
   0       1252311  [avrora.c-print] 11      emit | pop32 to R22.
   0       1256032  [avrora.c-print] 11      emit | pop32 to R18.
   0       1261029  [avrora.c-print] 11      emit | add32 R22. = R22. + R18.
   0       1264003  [avrora.c-print] 11      emit | push32
   0       1267001  [avrora.c-print] 11      emit | s: 1
   0       1271234  [avrora.c-print] 11      emit | [LOCAL.SET 1]
   0       1274948  [avrora.c-print] 11      emit | pop32 to R22...
   0       1280547  [avrora.c-print] 11      emit | Store R22... to param[20]
   0       1283683  [avrora.c-print] 11      emit | s: 0
   0       1287922  [avrora.c-print] 11      emit | [LOCAL.GET 0]
   0       1292934  [avrora.c-print] 11      emit | Ld R22. from param[24]
   0       1295981  [avrora.c-print] 11      emit | push32
   0       1298981  [avrora.c-print] 11      emit | s: 1
   0       1303400  [avrora.c-print] 11      emit | [I32.CONST -1]
   0       1307451  [avrora.c-print] 11      emit | load -1 to R22.
   0       1310417  [avrora.c-print] 11      emit | push32
   0       1313415  [avrora.c-print] 11      emit | s: 2
   0       1316605  [avrora.c-print] 11      emit | [I32.ADD]
   0       1320087  [avrora.c-print] 11      emit | pop32 to R22.
   0       1323808  [avrora.c-print] 11      emit | pop32 to R18.
   0       1328805  [avrora.c-print] 11      emit | add32 R22. = R22. + R18.
   0       1331779  [avrora.c-print] 11      emit | push32
   0       1334777  [avrora.c-print] 11      emit | s: 1
   0       1339010  [avrora.c-print] 11      emit | [LOCAL.TEE 0]
   0       1342724  [avrora.c-print] 11      emit | pop32 to R22...
   0       1348323  [avrora.c-print] 11      emit | Store R22... to param[24]
   0       1351370  [avrora.c-print] 11      emit | push32
   0       1355378  [avrora.c-print] 11      emit | [BR_IF 0]
   0       1358376  [avrora.c-print] 11      emit | s: 0
   0       1364323  [avrora.c-print] 11      emit | push/pop optimized
   0       1369589  [avrora.c-print] 11      emit | push/pop optimized
   0       1374682  [avrora.c-print] 11      emit | push/pop optimized
   0       1379308  [avrora.c-print] 11      emit | push/pop optimized
   0       1383658  [avrora.c-print] 11      emit | push/pop optimized
   0       1473193  [avrora.c-print] 11      emit | br 4
   0       1477234  [avrora.c-print] 11      emit | [END]:0x7864
   0       1480692  [avrora.c-print] 11      emit | of block 2
   0       1484987  [avrora.c-print] 11      emit | [LOCAL.GET 3]
   0       1489752  [avrora.c-print] 11      emit | Ld R22. from local[0]
   0       1492796  [avrora.c-print] 11      emit | push32
   0       1495796  [avrora.c-print] 11      emit | s: 1
   0       1500407  [avrora.c-print] 11      emit | [I32.Load 12]
   0       1504715  [avrora.c-print] 11      emit | pop32 offset to R22.
   0       1509856  [avrora.c-print] 11      emit | [LOCAL.SET 5]
   0       1513570  [avrora.c-print] 11      emit | pop32 to R22...
   0       1518922  [avrora.c-print] 11      emit | Store R22... to local[8]
   0       1522055  [avrora.c-print] 11      emit | s: 0
   0       1525878  [avrora.c-print] 11      emit | [END]:0x789c
   0       1529336  [avrora.c-print] 11      emit | of block 1
   0       1533702  [avrora.c-print] 11      emit | [CALL 1]
   0       1540004  [avrora.c-print] 11      emit | call func rtc_stopBenchmarkMeasurement
   0       1544352  [avrora.c-print] 11      emit | [LOCAL.GET 3]
   0       1549117  [avrora.c-print] 11      emit | Ld R22. from local[0]
   0       1552161  [avrora.c-print] 11      emit | push32
   0       1555161  [avrora.c-print] 11      emit | s: 1
   0       1559685  [avrora.c-print] 11      emit | [I32.CONST 16]
   0       1563882  [avrora.c-print] 11      emit | load 16 to R22.
   0       1566848  [avrora.c-print] 11      emit | push32
   0       1569846  [avrora.c-print] 11      emit | s: 2
   0       1573036  [avrora.c-print] 11      emit | [I32.ADD]
   0       1576518  [avrora.c-print] 11      emit | pop32 to R22.
   0       1580239  [avrora.c-print] 11      emit | pop32 to R18.
   0       1585236  [avrora.c-print] 11      emit | add32 R22. = R22. + R18.
   0       1588210  [avrora.c-print] 11      emit | push32
   0       1591208  [avrora.c-print] 11      emit | s: 1
   0       1596199  [avrora.c-print] 11      emit | [GLOBAL.SET 0]
   0       1599681  [avrora.c-print] 11      emit | pop32 to R22.
   0       1604901  [avrora.c-print] 11      emit | Store R22. to global[0]
   0       1608207  [avrora.c-print] 11      emit | s: 0
   0       1612446  [avrora.c-print] 11      emit | [LOCAL.GET 5]
   0       1617211  [avrora.c-print] 11      emit | Ld R22. from local[8]
   0       1620255  [avrora.c-print] 11      emit | push32
   0       1623255  [avrora.c-print] 11      emit | s: 1
   0       1627488  [avrora.c-print] 11      emit | [LOCAL.GET 2]
   0       1632500  [avrora.c-print] 11      emit | Ld R22. from param[16]
   0       1635547  [avrora.c-print] 11      emit | push32
   0       1638547  [avrora.c-print] 11      emit | s: 2
   0       1641737  [avrora.c-print] 11      emit | [I32.SUB]
   0       1647704  [avrora.c-print] 11      emit | push/pop optimized
   0       1653267  [avrora.c-print] 11      emit | push/pop optimized
   0       1658069  [avrora.c-print] 11      emit | push/pop optimized
   0       1663410  [avrora.c-print] 11      emit | s: 1
   0       1667694  [avrora.c-print] 11      emit | [I32.CONST 1]
   0       1671651  [avrora.c-print] 11      emit | load 1 to R22.
   0       1674617  [avrora.c-print] 11      emit | push32
   0       1677615  [avrora.c-print] 11      emit | s: 2
